                
  Z                     H [1/MPC]               COMOV. DIST.        ANG.DIAM.DIST.          LUM. DIST.              GR.FAC. D               GR.FAC. F             
  28095473724867.92     1.7030097292045595e+21  13895.564132067719  4.945837279037568e-10   3.904024569647396e+17   1.3767467400263001e-05  0.7876734151834606    
  27900172517247.145    1.6794156191715584e+21  13895.564132067604  4.980458139990796e-10   3.8768863650917165e+17  1.3843112825542882e-05  0.7833691888717393    
  27706228914843.19     1.656148390435071e+21   13895.564132067488  5.015321346970698e-10   3.8499368074396006e+17  1.3918758250822856e-05  0.7791117476286346    
  27513633480479.78     1.6332035142639073e+21  13895.564132067371  5.050428596399459e-10   3.823174585342167e+17   1.3994403676102928e-05  0.7749003327773579    
  27322376842581.664    1.6105765246695498e+21  13895.564132067253  5.085781596574219e-10   3.796598396566166e+17   1.4070049101383094e-05  0.7707342019567514    
  27132449694718.586    1.5882630175368937e+21  13895.564132067133  5.121382067750202e-10   3.770206947930613e+17   1.4145694526663358e-05  0.7666126286850395    
  26943842795152.465    1.566258649767031e+21   13895.564132067015  5.157231742224419e-10   3.7439989552438675e+17  1.4221339951943721e-05  0.7625349019375058    
  26756546966387.7      1.5445591384319108e+21  13895.564132066895  5.193332364419953e-10   3.717973143241141e+17   1.4296985377224188e-05  0.7585003257375763    
  26570553094724.58     1.5231602599407085e+21  13895.564132066773  5.229685690970855e-10   3.6921282455224454e+17  1.4372630802504756e-05  0.7545082187608153    
  26385852129815.82     1.5020578492177488e+21  13895.564132066651  5.266293490807613e-10   3.666463004490971e+17   1.444827622778543e-05   0.7505579139513614    
  26202435084226.184    1.4812477988918125e+21  13895.564132066527  5.303157545243229e-10   3.640976171291888e+17   1.4523921653066208e-05  0.7466487581503509    
  26020293032995.17     1.4607260584966831e+21  13895.564132066404  5.340279648059891e-10   3.615666505751589e+17   1.4599567078347093e-05  0.7427801117358906    
  25839417113202.7      1.4404886336827593e+21  13895.56413206628   5.377661605596272e-10   3.590532776317329e+17   1.4675212503628087e-05  0.7389513482741686    
  25659798523537.883    1.4205315854395986e+21  13895.564132066153  5.415305236835406e-10   3.5655737599973094e+17  1.475085792890919e-05   0.7351618541812963    
  25481428523870.74     1.4008510293292283e+21  13895.564132066027  5.453212373493213e-10   3.540788242301163e+17   1.4826503354190404e-05  0.7314110283955058    
  25304298434826.9      1.3814431347300764e+21  13895.5641320659    5.491384860107625e-10   3.516175017180858e+17   1.4902148779471733e-05  0.7276982820593287    
  25128399637365.29     1.362304124091383e+21   13895.56413206577   5.529824554128337e-10   3.4917328869720154e+17  1.4977794204753175e-05  0.7240230382114079    
  24953723572358.727    1.3434302721979358e+21  13895.564132065641  5.568533326007194e-10   3.4674606623356275e+17  1.5053439630034735e-05  0.7203847314875986    
  24780261740177.434    1.3248179054449965e+21  13895.564132065512  5.607513059289202e-10   3.4433571622001875e+17  1.512908505531641e-05   0.7167828078310394    
  24608005700275.457    1.3064634011232685e+21  13895.564132065381  5.646765650704183e-10   3.4194212137042195e+17  1.5204730480598204e-05  0.713216724210876     
  24436947070779.945    1.2883631867137748e+21  13895.56413206525   5.686293010259068e-10   3.395651652139207e+17   1.5280375905880123e-05  0.70968594834934      
  24267077528083.316    1.270513739192503e+21   13895.564132065118  5.726097061330836e-10   3.3720473208929184e+17  1.5356021331162158e-05  0.7061899584568954    
  24098388806438.2      1.252911584344684e+21   13895.564132064983  5.766179740760106e-10   3.3486070713931283e+17  1.5431666756444322e-05  0.702728242975173     
  23930872697555.26     1.2355532960885708e+21  13895.564132064848  5.806542998945382e-10   3.3253297630517274e+17  1.5507312181726612e-05  0.6993003003274313    
  23764521050203.785    1.2184354958085862e+21  13895.564132064712  5.847188799937952e-10   3.3022142632092243e+17  1.5582957607009027e-05  0.6959056386762817    
  23599325769815.03     1.2015548516977109e+21  13895.564132064575  5.88811912153747e-10    3.279259447079629e+17   1.5658603032291574e-05  0.6925437756884409    
  23435278818088.36     1.1849080781089795e+21  13895.564132064439  5.929335955388186e-10   3.2564641976957203e+17  1.573424845757425e-05   0.6892142383062649    
  23272372212600.11     1.1684919349159625e+21  13895.5641320643    5.970841307075855e-10   3.233827405854699e+17   1.5809893882857057e-05  0.6859165625258448    
  23110598026415.156    1.1523032268821088e+21  13895.56413206416   6.012637196225336e-10   3.211347970064211e+17   1.588553930814e-05      0.6826502931814414    
  22949948387701.195    1.136338803038825e+21   13895.56413206402   6.054725656598864e-10   3.1890247964887514e+17  1.5961184733423083e-05  0.6794149837360497    
  22790415479345.727    1.1205955560721716e+21  13895.564132063879  6.097108736195004e-10   3.166856798896438e+17   1.60368301587063e-05    0.6762101960778916    
  22631991538575.645    1.1050704217180547e+21  13895.564132063737  6.139788497348319e-10   3.144842898606156e+17   1.6112475583989658e-05  0.6730355003226399    
  22474668856579.54     1.0897603781657998e+21  13895.564132063593  6.182767016829704e-10   3.122982024435072e+17   1.6188121009273157e-05  0.6698904746211888    
  22318439778132.562    1.074662445469984e+21   13895.56413206345   6.22604638594746e-10    3.101273112646509e+17   1.62637664345568e-05    0.666774704972787     
  22163296701223.945    1.0597736849704224e+21  13895.564132063304  6.269628710649039e-10   3.079715106898183e+17   1.6339411859840592e-05  0.6636877850433653    
  22009232076687.086    1.0450911987201865e+21  13895.564132063157  6.313516111623527e-10   3.058306958190809e+17   1.6415057285124525e-05  0.6606293159888822    
  21856238407832.21     1.0306121289215474e+21  13895.56413206301   6.357710724404837e-10   3.037047624817051e+17   1.649070271040861e-05   0.6575989062835363    
  21704308250081.59     1.0163336573697359e+21  13895.564132062862  6.402214699475615e-10   3.015936072310837e+17   1.6566348135692847e-05  0.6545961715526819    
  21553434210607.29     1.0022530049044057e+21  13895.564132062713  6.447030202371887e-10   2.9949712733970195e+17  1.6641993560977238e-05  0.6516207344103029    
  21403608947971.44     9.883674308686989e+20   13895.564132062562  6.492159413788433e-10   2.9741522079413914e+17  1.6717638986261784e-05  0.6486722243009003    
  21254825171769.008    9.746742325758055e+20   13895.564132062409  6.537604529684893e-10   2.953477862901046e+17   1.6793284411546485e-05  0.64575027734565      
  21107075642273.047    9.611707447829103e+20   13895.564132062256  6.583367761392629e-10   2.9329472322750816e+17  1.6868929836831343e-05  0.642854536192703     
  20960353170082.42     9.478543391724329e+20   13895.564132062103  6.629451335722317e-10   2.912559317055654e+17   1.6944575262116367e-05  0.639984649871492     
  20814650615771.97     9.347224238404504e+20   13895.564132061949  6.675857495072312e-10   2.89231312517936e+17    1.7020220687401553e-05  0.6371402736509281    
  20669960889545.1      9.217724427922109e+20   13895.564132061792  6.722588497537757e-10   2.8722076714789686e+17  1.7095866112686902e-05  0.634321068901357     
  20526276950888.832    9.090018754446338e+20   13895.564132061636  6.769646617020458e-10   2.8522419776354822e+17  1.717151153797242e-05   0.6315267029601657    
  20383591808231.168    8.964082361357043e+20   13895.564132061478  6.817034143339537e-10   2.832415072130531e+17   1.7247156963258105e-05  0.6287568490009287    
  20241898518600.91     8.839890736406635e+20   13895.564132061318  6.86475338234285e-10    2.8127259901990982e+17  1.7322802388543966e-05  0.6260111859059788    
  20101190187289.832    8.717419706949041e+20   13895.564132061158  6.912806656019184e-10   2.7931737737825818e+17  1.739844781383e-05      0.6232893981423037    
  19961459967517.164    8.596645435234724e+20   13895.564132060998  6.961196302611253e-10   2.773757471482169e+17   1.7474093239116205e-05  0.620591175640666     
  19822701060096.438    8.477544413770914e+20   13895.564132060834  7.009924676729465e-10   2.754476138512542e+17   1.7549738664402594e-05  0.6179162136778501    
  19684906713104.656    8.360093460746114e+20   13895.56413206067   7.058994149466503e-10   2.7353288366559126e+17  1.762538408968916e-05   0.6152642127619401    
  19548070221553.73     8.244269715517987e+20   13895.564132060506  7.108407108512699e-10   2.71631463421636e+17    1.770102951497591e-05   0.6126348785205393    
  19412184927064.23     8.13005063416377e+20    13895.564132060339  7.158165958272218e-10   2.6974326059744995e+17  1.7776674940262846e-05  0.610027921591846     
  19277244217541.39     8.01741398509232e+20    13895.564132060174  7.208273119980053e-10   2.6786818331424643e+17  1.785232036554997e-05   0.6074430575184955    
  19143241526853.367    7.90633784471697e+20    13895.564132060004  7.258731031819842e-10   2.6600614033191914e+17  1.792796579083728e-05   0.6048800066440913    
  19010170334511.734    7.79680059318831e+20    13895.564132059835  7.309542149042508e-10   2.6415704104460307e+17  1.8003611216124785e-05  0.602338494012344     
  18878024165354.203    7.688780910186113e+20   13895.564132059664  7.360708944085733e-10   2.6232079547626534e+17  1.8079256641412485e-05  0.5998182492687435    
  18746796589229.55     7.582257770769546e+20   13895.564132059493  7.412233906694256e-10   2.604973142763273e+17   1.815490206670038e-05   0.5973190065646884    
  18616481220684.707    7.477210441284873e+20   13895.564132059319  7.46411954404104e-10    2.586865087153162e+17   1.8230547491988472e-05  0.5948405044640015    
  18487071718654.08     7.373618475329867e+20   13895.564132059146  7.516368380849252e-10   2.5688829068054854e+17  1.830619291727677e-05   0.5923824858517655    
  18358561786150.973    7.27146170977412e+20    13895.56413205897   7.568982959515117e-10   2.551025726718418e+17   1.838183834256527e-05   0.5899446978454069    
  18230945169961.195    7.170720260834495e+20   13895.564132058793  7.621965840231643e-10   2.5332926779725718e+17  1.8457483767853972e-05  0.5875268917079686    
  18104215660338.773    7.071374520204937e+20   13895.564132058615  7.675319601113185e-10   2.5156828976887123e+17  1.853312919314289e-05   0.5851288227635045    
  17978367090703.797    6.973405151239936e+20   13895.564132058436  7.729046838320896e-10   2.4981955289857734e+17  1.8608774618432012e-05  0.5827502503145398    
  17853393337342.35     6.876793085190828e+20   13895.564132058254  7.783150166189059e-10   2.480829720939161e+17   1.8684420043721352e-05  0.5803909375615337    
  17729288319108.543    6.781519517494255e+20   13895.564132058073  7.837632217352298e-10   2.4635846285393472e+17  1.8760065469010906e-05  0.5780506515242938    
  17606045997128.594    6.687565904112053e+20   13895.56413205789   7.892495642873679e-10   2.446459412650754e+17   1.8835710894300683e-05  0.5757291629652808    
  17483660374506.992    6.594913957921847e+20   13895.564132057707  7.947743112373711e-10   2.4294532399709187e+17  1.8911356319590684e-05  0.5734262463147557    
  17362125496034.7      6.503545645157632e+20   13895.56413205752   8.003377314160239e-10   2.4125652829899504e+17  1.8987001744880905e-05  0.5711416795977173    
  17241435447899.352    6.413443181899695e+20   13895.564132057334  8.059400955359273e-10   2.3957947199502602e+17  1.9062647170171353e-05  0.5688752443625766    
  17121584357397.52     6.324589030613153e+20   13895.564132057145  8.115816762046698e-10   2.3791407348065754e+17  1.9138292595462035e-05  0.5666267256115246    
  17002566392648.93     6.236965896734441e+20   13895.564132056956  8.172627479380933e-10   2.362602517186234e+17   1.9213938020752944e-05  0.5643959117325447    
  16884375762312.69     6.150556725305108e+20   13895.564132056765  8.229835871736508e-10   2.346179262349747e+17   1.9289583446044093e-05  0.5621825944330244    
  16767006715305.502    6.065344697652241e+20   13895.564132056574  8.28744472283857e-10    2.3298701711516474e+17  1.936522887133548e-05   0.5599865686749234    
  16650453540521.8      5.981313228114872e+20   13895.56413205638   8.345456835898344e-10   2.3136744500015978e+17  1.9440874296627104e-05  0.5578076326114548    
  16534710566555.861    5.8984459608157585e+20  13895.564132056184  8.403875033749535e-10   2.2975913108257792e+17  1.951651972191898e-05   0.5556455875252393    
  16419772161425.83     5.8167267664778664e+20  13895.564132055988  8.462702158985685e-10   2.2816199710285408e+17  1.9592165147211093e-05  0.5535002377678919    
  16305632732299.684    5.736139739284977e+20   13895.564132055792  8.521941074098486e-10   2.2657596534543226e+17  1.966781057250346e-05   0.551371390701003     
  16192286725223.072    5.656669193785776e+20   13895.564132055591  8.581594661617074e-10   2.2500095863498352e+17  1.974345599779608e-05   0.5492588566384754    
  16079728624849.08     5.57829966184084e+20    13895.564132055391  8.641665824248292e-10   2.2343690033265114e+17  1.9819101423088957e-05  0.5471624487901828    
  15967952954169.838    5.5010158896119166e+20  13895.56413205519   8.702157485017928e-10   2.21883714332321e+17    1.989474684838209e-05   0.545081983206914     
  15856954274250.04     5.4248028345929276e+20  13895.564132054986  8.763072587412948e-10   2.2034132505691875e+17  1.9970392273675487e-05  0.5430172787265661    
  15746727183962.254    5.349645662682085e+20   13895.564132054782  8.824414095524732e-10   2.188096574547318e+17   2.0046037698969147e-05  0.5409681569215594    
  15637266319724.137    5.275529745294589e+20   13895.564132054576  8.886184994193298e-10   2.172886369957577e+17   2.0121683124263075e-05  0.5389344420474355    
  15528566355237.422    5.2024406565153223e+20  13895.56413205437   8.948388289152543e-10   2.1577818966807725e+17  2.0197328549557277e-05  0.5369159609926112    
  15420622001228.771    5.1303641702909955e+20  13895.56413205416   9.0110270071765e-10     2.1427824197425366e+17  2.027297397485175e-05   0.5349125432292587    
  15313428005192.375    5.0592862576611754e+20  13895.564132053949  9.074104196226623e-10   2.1278872092775552e+17  2.03486194001465e-05    0.5329240207652803    
  15206979151134.38     4.9891930840277025e+20  13895.564132053738  9.137622925600099e-10   2.113095540494058e+17   2.0424264825441534e-05  0.5309502280973498    
  15101270259319.1      4.920071006461926e+20   13895.564132053523  9.201586286079182e-10   2.0984066936385498e+17  2.0499910250736844e-05  0.5289910021649943    
  14996296186016.932    4.8519065710492326e+20  13895.564132053309  9.265997390081618e-10   2.083819953960786e+17   2.0575555676032445e-05  0.5270461823056896    
  14892051823254.102    4.7846865102703945e+20  13895.564132053092  9.330859371812072e-10   2.0693346116789946e+17  2.0651201101328338e-05  0.5251156102109402    
  14788532098564.104    4.718397740419169e+20   13895.564132052874  9.396175387414636e-10   2.0549499619453386e+17  2.0726846526624522e-05  0.5231991298833247    
  14685731974740.867    4.65302735905569e+20    13895.564132052656  9.461948615126418e-10   2.0406653048116192e+17  2.0802491951921005e-05  0.5212965875944745    
